"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-01-01 ~ 2025-12-31"
"실거래구분 : 오피스텔(전월세)"
"주소구분 : 지번주소"
"시도 : 전남광주통합특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)"
"5998","전남광주통합특별시 나주시 빛가람동","279-4","0279","0004","광주전남혁신도시 포레루체오피스텔","월세","26.4800","202502","15","300","43","8","2015"," ","202502~202509","신규","-","",""
"5999","전남광주통합특별시 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","월세","28.4200","202502","15","300","40","10","2014","상야2길 7","202503~202602","신규","-","",""
"6000","전남광주통합특별시 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","월세","28.4200","202502","15","300","40","8","2014","상야2길 7","202503~202603","신규","-","",""
"6001","전남광주통합특별시 나주시 빛가람동","200","0200","0000","중흥에스-클래스메가티움2차","월세","28.4200","202502","15","300","45","4","2015","상야3길 8","202502~202602","신규","-","",""
"6002","전남광주통합특별시 나주시 빛가람동","200","0200","0000","중흥에스-클래스메가티움2차","월세","28.4200","202502","15","300","40","5","2015","상야3길 8","202502~202602","신규","-","",""
"6003","전남광주통합특별시 나주시 빛가람동","200","0200","0000","중흥에스-클래스메가티움2차","월세","28.4200","202502","15","300","40","10","2015","상야3길 8","202502~202602","신규","-","",""
"6004","전남광주통합특별시 나주시 빛가람동","204-1","0204","0001","휴로스센트럴 오피스텔","월세","30.7700","202502","15","1,000","46","5","2020","상야3길 17","202503~202603","갱신","-","1,000","45"
"6005","전남광주통합특별시 서구 화정동","23-37","0023","0037","유탑유블레스","월세","27.0800","202502","15","300","36","2","2013","내방로 349","202502~202602","신규","-","",""
"6006","전남광주통합특별시 광산구 쌍암동","657-5","0657","0005","첨단 한국아델리움 메트로시티","전세","50.9800","202502","15","16,000","0","5","2022","임방울대로 773","202503~202703","갱신","-","15,000","0"
"6007","전남광주통합특별시 광산구 쌍암동","694-106","0694","0106","쌍암동 미르채 리버파크 오피스텔","월세","23.7400","202502","15","500","50","9","2021","월계로 235-8","202502~202602","신규","-","",""
"6008","전남광주통합특별시 광산구 쌍암동","695-1","0695","0001","힐스테이트 리버파크","전세","84.6500","202502","15","24,300","0","20","2019","첨단강변로 100","202506~202706","신규","-","",""
"6009","전남광주통합특별시 광산구 쌍암동","695-1","0695","0001","힐스테이트 리버파크","전세","84.6500","202502","15","26,000","0","20","2019","첨단강변로 100","202506~202706","신규","-","",""
"6010","전남광주통합특별시 광산구 쌍암동","694-116","0694","0116","에드가","월세","33.5800","202502","15","500","40","4","2013","임방울대로826번길 55","202503~202603","신규","-","",""
"6011","전남광주통합특별시 광산구 쌍암동","672-2","0672","0002","(672-2)","전세","25.9000","202502","15","4,000","0","5","2002","첨단중앙로152번길 81-10","202503~202703","갱신","-","4,000","0"
"6012","전남광주통합특별시 서구 화정동","23-37","0023","0037","유탑유블레스","월세","27.0800","202502","15","2,000","28","2","2013","내방로 349","202502~202602","갱신","-","0","27"
"6013","전남광주통합특별시 서구 화정동","1709","1709","0000","광주 화정동 골드클래스 주상복합","전세","84.9900","202502","15","20,000","0","16","2022","죽봉대로 17","202504~202704","신규","-","",""
"6014","전남광주통합특별시 북구 신용동","860","0860","0000","첨단2지구 대성베르힐","월세","49.1200","202502","14","17,700","5","3","2021","첨단연신로 100","202504~202704","갱신","-","17,700","5"
"6015","전남광주통합특별시 북구 문흥동","877-13","0877","0013","각화 한국아델리움 더숲","전세","54.0400","202502","14","17,700","0","7","2023","동문대로249번길 11","202502~202702","갱신","-","17,700","0"
"6016","전남광주통합특별시 서구 풍암동","1106-1","1106","0001","캐슬온리뷰","전세","32.0100","202502","14","9,500","0","6","2018","회재로 1050","202502~202702","신규","-","",""
"6017","전남광주통합특별시 동구 불로동","135","0135","0000","엘크루에스아이타워","전세","26.5300","202502","14","14,000","0","15","2023","문화전당로35번길 24","202503~202903","신규","-","",""
"6018","전남광주통합특별시 나주시 빛가람동","189-1","0189","0001","펠리시티S","전세","34.0100","202502","14","6,800","0","11","2014","전력로 6","202502~202702","신규","-","",""
"6019","전남광주통합특별시 나주시 빛가람동","189-1","0189","0001","펠리시티S","전세","34.0100","202502","14","6,800","0","10","2014","전력로 6","202502~202702","신규","-","",""
"6020","전남광주통합특별시 나주시 빛가람동","189-1","0189","0001","펠리시티S","월세","24.1100","202502","14","300","35","9","2014","전력로 6","202502~202602","신규","-","",""
"6021","전남광주통합특별시 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","전세","28.4200","202502","14","6,000","0","10","2014","상야2길 7","202502~202602","신규","-","",""
"6022","전남광주통합특별시 나주시 빛가람동","200","0200","0000","중흥에스-클래스메가티움2차","월세","28.4200","202502","14","300","43","5","2015","상야3길 8","202502~202511","신규","-","",""
"6023","전남광주통합특별시 나주시 빛가람동","200","0200","0000","중흥에스-클래스메가티움2차","월세","28.4200","202502","14","300","38","6","2015","상야3길 8","202504~202604","신규","-","",""
"6024","전남광주통합특별시 나주시 빛가람동","200","0200","0000","중흥에스-클래스메가티움2차","월세","28.4200","202502","14","300","40","5","2015","상야3길 8","202502~202602","신규","-","",""
"6025","전남광주통합특별시 완도군 완도읍 군내리","363-24","0363","0024","은성오피스텔","월세","29.2500","202502","14","800","35","6","2003","중앙길 28","202502~202702","신규","-","",""
"6026","전남광주통합특별시 서구 치평동","1203-1","1203","0001","중흥에스-클래스스카이31","전세","29.9400","202502","14","7,200","0","23","2014","시청로 97","202503~202703","신규","-","",""
"6027","전남광주통합특별시 나주시 빛가람동","200","0200","0000","중흥에스-클래스메가티움2차","월세","28.4200","202502","14","300","40","7","2015","상야3길 8","202503~202602","신규","-","",""
"6028","전남광주통합특별시 나주시 빛가람동","204-1","0204","0001","휴로스센트럴 오피스텔","월세","45.7400","202502","14","2,000","60","11","2020","상야3길 17","202503~202603","신규","-","",""
"6029","전남광주통합특별시 북구 신용동","860","0860","0000","첨단2지구 대성베르힐","월세","49.1200","202502","14","17,900","5","6","2021","첨단연신로 100","202504~202704","갱신","-","17,900","5"
"6030","전남광주통합특별시 북구 신용동","860","0860","0000","첨단2지구 대성베르힐","월세","49.1200","202502","14","17,900","5","2","2021","첨단연신로 100","202504~202904","갱신","-","17,900","5"
"6031","전남광주통합특별시 북구 신용동","860","0860","0000","첨단2지구 대성베르힐","월세","49.1200","202502","14","16,900","5","4","2021","첨단연신로 100","202504~202704","갱신","-","16,900","5"
"6032","전남광주통합특별시 서구 농성동","417-18","0417","0018","골든힐스타워","월세","22.2300","202502","14","300","34","3","2015","죽봉대로78번길 10","202502~202602","신규","-","",""
"6033","전남광주통합특별시 동구 금동","19-3","0019","0003","문화전당역 오펠리움","전세","25.2100","202502","14","9,500","0","4","2022","문화전당로23번길 26","202502~202508","갱신","-","9,500","0"
"6034","전남광주통합특별시 동구 수기동","68-1","0068","0001","금남로 유탑유블레스 원시티","전세","29.4800","202502","14","11,400","0","9","2022","천변우로 361-21","202503~202703","신규","-","",""
"6035","전남광주통합특별시 북구 양산동","1155","1155","0000","양산 명지써밋 주상복합","전세","79.1500","202502","14","23,000","0","30","2024"," ","202503~202703","신규","-","",""
"6036","전남광주통합특별시 북구 각화동","594","0594","0000","힐스테이트 각화","월세","24.1300","202502","14","1,000","33","4","2018","군왕로 295","202502~202702","갱신","-","1,000","32"
"6037","전남광주통합특별시 목포시 상동","927-3","0927","0003","홍익인간오피스텔","월세","28.1000","202502","14","300","28","3","2008","삼각로 22","202502~202602","신규","-","",""
"6038","전남광주통합특별시 북구 신용동","860","0860","0000","첨단2지구 대성베르힐","월세","49.1200","202502","14","17,900","5","13","2021","첨단연신로 100","202504~202704","갱신","-","17,900","5"
"6039","전남광주통합특별시 북구 신용동","860","0860","0000","첨단2지구 대성베르힐","월세","49.1200","202502","14","17,200","5","9","2021","첨단연신로 100","202504~202704","갱신","-","17,200","5"
"6040","전남광주통합특별시 북구 신용동","860","0860","0000","첨단2지구 대성베르힐","월세","49.1200","202502","14","17,700","5","13","2021","첨단연신로 100","202504~202904","갱신","-","17,700","5"
"6041","전남광주통합특별시 무안군 청계면 도림리","435-2","0435","0002","도림목포캠퍼스시티","월세","25.3500","202502","14","150","38","10","2019","도림길 74","202502~202602","신규","-","",""
"6042","전남광주통합특별시 북구 신용동","860","0860","0000","첨단2지구 대성베르힐","월세","49.1200","202502","14","17,700","5","12","2021","첨단연신로 100","202504~202704","갱신","-","17,700","5"
"6043","전남광주통합특별시 북구 신용동","860","0860","0000","첨단2지구 대성베르힐","월세","49.1200","202502","14","17,900","5","9","2021","첨단연신로 100","202504~202704","갱신","-","17,900","5"
"6044","전남광주통합특별시 북구 신용동","860","0860","0000","첨단2지구 대성베르힐","월세","49.1200","202502","14","17,700","5","5","2021","첨단연신로 100","202504~202904","갱신","-","17,700","5"
"6045","전남광주통합특별시 북구 신용동","860","0860","0000","첨단2지구 대성베르힐","월세","49.1200","202502","14","16,900","5","10","2021","첨단연신로 100","202504~202704","갱신","-","16,900","5"
"6046","전남광주통합특별시 북구 신용동","860","0860","0000","첨단2지구 대성베르힐","월세","49.1200","202502","14","17,700","5","5","2021","첨단연신로 100","202504~202704","갱신","-","17,700","5"
"6047","전남광주통합특별시 무안군 삼향읍 남악리","1472","1472","0000","(1472)","월세","45.3600","202502","14","300","39","10","2013","남악4로 86","202502~202702","신규","-","",""
"6048","전남광주통합특별시 무안군 삼향읍 남악리","2624","2624","0000","남악센트레빌리버파크","전세","84.7300","202502","14","14,700","0","6","2019","남악로250번길 60","202503~202703","신규","-","",""
"6049","전남광주통합특별시 무안군 삼향읍 남악리","2233","2233","0000","도휘에드가9차오피스텔","월세","23.3500","202502","14","300","45","12","2019","대죽동로 40","202502~202602","신규","-","",""
"6050","전남광주통합특별시 무안군 삼향읍 남악리","1475","1475","0000","남악도휘에드가7차오피스텔","월세","28.5000","202502","14","300","38","10","2015","후광대로 324","202502~202602","신규","-","",""
"6051","전남광주통합특별시 동구 동명동","200-14","0200","0014","(200-14)","전세","23.6200","202502","14","5,800","0","1","1973","동계천로 105","202502~202702","신규","-","",""
"6052","전남광주통합특별시 서구 농성동","417-18","0417","0018","골든힐스타워","월세","22.2300","202502","14","300","35","3","2015","죽봉대로78번길 10","202502~202602","신규","-","",""
"6053","전남광주통합특별시 북구 신용동","860","0860","0000","첨단2지구 대성베르힐","월세","49.1200","202502","14","17,700","5","8","2021","첨단연신로 100","202504~202704","갱신","-","17,700","5"
"6054","전남광주통합특별시 북구 신용동","860","0860","0000","첨단2지구 대성베르힐","월세","49.1200","202502","14","17,700","5","3","2021","첨단연신로 100","202504~202904","갱신","-","17,700","5"
