"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-01-01 ~ 2024-12-31"
"실거래구분 : 단독다가구(전월세)"
"주소구분 : 지번주소"
"시도 : 전남광주통합특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","도로조건","계약면적(㎡)","전월세구분","계약년월","계약일","보증금(만원)","월세금(만원)","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"8715","전남광주통합특별시 북구 중흥동","2**","8m미만","30.00","월세","202402","28","500","45","2017","호동로","202403~202501","신규","-","","","단독다가구"
"8716","전남광주통합특별시 여수시 문수동","7*","8m미만","30.00","월세","202402","28","30","23","1983","문수북8길","202402~202502","신규","-","","","단독다가구"
"8717","전남광주통합특별시 여수시 봉산동","2**","12m미만","33.30","월세","202402","28","300","43","2018","봉산남2길","202403~202503","신규","-","","","단독다가구"
"8718","전남광주통합특별시 여수시 미평동","3**","8m미만","24.00","월세","202402","28","100","35","2011","미평10길","202403~202502","신규","-","","","단독다가구"
"8719","전남광주통합특별시 여수시 미평동","7**","12m미만","19.83","월세","202402","28","30","32","2011","양지1길","202402~202502","신규","-","","","단독다가구"
"8720","전남광주통합특별시 순천시 조례동","1***","12m미만","30.00","월세","202402","28","200","36","","비봉2길","202403~202412","신규","-","","","단독다가구"
"8721","전남광주통합특별시 순천시 조례동","1***","12m미만","25.00","월세","202402","28","0","40","2017","조례2길","202402~202502","신규","-","","","단독다가구"
"8722","전남광주통합특별시 여수시 학동","2*","12m미만","86.40","월세","202402","28","500","50","1988","학동7길","202403~202603","신규","-","","","단독다가구"
"8723","전남광주통합특별시 나주시 송월동","1***","8m미만","19.83","월세","202402","27","100","25","2013","송월14길","202403~202503","신규","-","","","단독다가구"
"8724","전남광주통합특별시 여수시 미평동","3**","12m미만","34.20","월세","202402","27","100","37","2012","미평10길","202402~202502","신규","-","","","단독다가구"
"8725","전남광주통합특별시 여수시 학동","1**","12m미만","51.34","월세","202402","27","1,000","60","2011","시청서3길","202402~202502","신규","-","","","단독다가구"
"8726","전남광주통합특별시 여수시 화장동","8**","12m미만","211.68","월세","202402","27","1,000","80","2012","화산3길","202402~202502","신규","-","","","단독다가구"
"8727","전남광주통합특별시 여수시 연등동","3**","25m이상","242.28","월세","202402","27","2,000","20","1996","좌수영로","202403~202603","신규","-","","","단독다가구"
"8728","전남광주통합특별시 여수시 문수동","6**","12m미만","246.77","월세","202402","27","700","55","2021","허문정1길","202403~202503","신규","-","","","단독다가구"
"8729","전남광주통합특별시 영광군 군남면 남창리","9**","8m미만","29.60","전세","202402","27","3,000","0","","남양길1길","202402~202603","갱신","-","3,000","0","단독다가구"
"8730","전남광주통합특별시 북구 문흥동","7**","8m미만","23.00","월세","202402","27","500","30","2017","면앙로32번길","202403~202503","신규","-","","","단독다가구"
"8731","전남광주통합특별시 장성군 북이면 원덕리","6*","8m미만","59.40","전세","202402","27","3,000","0","","원덕길","202402~202603","신규","-","","","단독다가구"
"8732","전남광주통합특별시 북구 문흥동","7**","-","23.00","월세","202402","27","500","30","","면앙로32번길","202402~202502","신규","-","","","단독다가구"
"8733","전남광주통합특별시 남구 월산동","1***","8m미만","29.96","전세","202402","27","9,500","0","2020","군분로82번길","202403~202603","신규","-","","","단독다가구"
"8734","전남광주통합특별시 광산구 흑석동","5**","12m미만","27.00","월세","202402","27","200","28","2017","풍영로101번안길","202403~202503","신규","-","","","단독다가구"
"8735","전남광주통합특별시 남구 주월동","1**","12m미만","86.97","전세","202402","27","10,000","0","","회재로1217번길","202404~202604","신규","-","","","단독다가구"
"8736","전남광주통합특별시 광산구 도산동","9**","12m미만","19.00","월세","202402","27","300","26","2013","송정로52번길","-","-","-","","","단독다가구"
"8737","전남광주통합특별시 영광군 영광읍 송림리","3**","8m미만","89.23","전세","202402","27","8,000","0","1998","월현로2길","202403~202603","신규","-","","","단독다가구"
"8738","전남광주통합특별시 해남군 화산면 연정리","6**","8m미만","20.00","월세","202402","27","2,500","16","","연정길","202403~202502","신규","-","","","단독다가구"
"8739","전남광주통합특별시 북구 두암동","5**","12m미만","22.69","월세","202402","27","200","30","2018","군왕로168번길","202403~202503","신규","-","","","단독다가구"
"8740","전남광주통합특별시 북구 삼각동","7**","12m미만","129.34","월세","202402","27","200","28","2011","설죽로471번길","202403~202502","신규","-","","","단독다가구"
"8741","전남광주통합특별시 광산구 도산동","1***","12m미만","27.03","월세","202402","27","300","36","2019","도산로","202403~202502","신규","-","","","단독다가구"
"8742","전남광주통합특별시 동구 학동","5**","8m미만","28.00","월세","202402","27","200","35","2004","필문대로","202403~202502","신규","-","","","단독다가구"
"8743","전남광주통합특별시 동구 학동","7**","8m미만","26.00","월세","202402","27","500","35","2014","증심천로33번길","202402~202502","신규","-","","","단독다가구"
"8744","전남광주통합특별시 남구 임암동","8**","12m미만","34.77","월세","202402","27","500","55","2020","효천안길","202402~202502","신규","-","","","단독다가구"
"8745","전남광주통합특별시 북구 우산동","1**","25m미만","27.00","월세","202402","27","200","32","2019","중문로20번길","202402~202412","신규","-","","","단독다가구"
"8746","전남광주통합특별시 동구 충장로5가","6*","8m미만","24.00","월세","202402","27","500","30","2012","충장로46번길","202403~202603","신규","-","","","단독다가구"
"8747","전남광주통합특별시 순천시 석현동","1**","8m미만","33.00","월세","202402","27","100","29","2004","오리정3길","202402~202502","신규","-","","","단독다가구"
"8748","전남광주통합특별시 순천시 석현동","1**","8m미만","30.00","월세","202402","27","200","30","","삼산로","202402~202502","신규","-","","","단독다가구"
"8749","전남광주통합특별시 북구 용봉동","1***","12m미만","62.40","월세","202402","27","500","70","2022","청계로","202402~202502","신규","-","","","단독다가구"
"8750","전남광주통합특별시 북구 용봉동","3*","25m미만","22.00","월세","202402","27","200","30","2018","문화소통로","202403~202502","신규","-","","","단독다가구"
"8751","전남광주통합특별시 북구 용봉동","1**","8m미만","33.00","월세","202402","27","200","37","2018","면앙로6번길","202402~202602","신규","-","","","단독다가구"
"8752","전남광주통합특별시 북구 용봉동","1***","-","23.10","월세","202402","27","300","40","","반룡로18번길","202402~202602","신규","-","","","단독다가구"
"8753","전남광주통합특별시 서구 화정동","9**","12m미만","233.62","월세","202402","27","300","30","1993","화정로138번길","202402~202704","신규","-","","","단독다가구"
"8754","전남광주통합특별시 광산구 수완동","1***","25m이상","53.65","월세","202402","27","400","50","2020","수완로","202402~202502","신규","-","","","단독다가구"
"8755","전남광주통합특별시 장흥군 장흥읍 건산리","6**","25m미만","88.36","월세","202402","27","500","50","2003","북부로","202403~202502","신규","-","","","단독다가구"
"8756","전남광주통합특별시 북구 용봉동","1***","12m미만","27.00","전세","202402","27","8,000","0","2020","용주로","202403~202603","신규","-","","","단독다가구"
"8757","전남광주통합특별시 서구 농성동","6**","-","17.64","전세","202402","27","9,500","0","","화정로271번길","202403~202603","신규","-","","","단독다가구"
"8758","전남광주통합특별시 광산구 선암동","6**","25m미만","20.00","월세","202402","27","300","29","2013","선운로20번길","202402~202502","신규","-","","","단독다가구"
"8759","전남광주통합특별시 서구 풍암동","9**","12m미만","26.00","월세","202402","27","200","35","2012","풍금로24번길","202403~202502","신규","-","","","단독다가구"
"8760","전남광주통합특별시 서구 풍암동","1***","25m미만","36.89","월세","202402","27","500","45","2014","풍암중앙로","202403~202603","신규","-","","","단독다가구"
"8761","전남광주통합특별시 서구 쌍촌동","1***","25m미만","36.00","전세","202402","27","3,200","0","2005","상일로","202402~202602","신규","-","","","단독다가구"
"8762","전남광주통합특별시 남구 백운동","4**","8m미만","18.23","월세","202402","27","100","30","2008","백운로66번길","-","-","-","","","단독다가구"
"8763","전남광주통합특별시 서구 쌍촌동","1***","8m미만","28.00","월세","202402","27","200","33","2021","월드컵4강로158번길","202402~202502","신규","-","","","단독다가구"
"8764","전남광주통합특별시 서구 쌍촌동","1***","12m미만","40.00","월세","202402","27","450","50","1994","금부로103번길","202402~202502","신규","-","","","단독다가구"
"8765","전남광주통합특별시 서구 쌍촌동","1***","8m미만","36.00","월세","202402","27","100","20","1992","쌍촌로27번길","202402~202602","신규","-","","","단독다가구"
"8766","전남광주통합특별시 서구 쌍촌동","1***","12m미만","33.00","월세","202402","27","300","40","2018","쌍촌로20번길","202403~202503","신규","-","","","단독다가구"
"8767","전남광주통합특별시 동구 동명동","1**","12m미만","25.47","월세","202402","27","100","30","2002","장동로","202402~202502","신규","-","","","단독다가구"
"8768","전남광주통합특별시 동구 동명동","2**","8m미만","91.90","월세","202402","27","2,000","50","1991","동명로25번길","202403~202603","신규","-","","","단독다가구"
"8769","전남광주통합특별시 광양시 광양읍 덕례리","1***","8m미만","29.70","월세","202402","27","100","30","2021","예구4길","202403~202502","신규","-","","","단독다가구"
"8770","전남광주통합특별시 동구 지산동","7**","12m미만","28.00","월세","202402","27","100","28","2013","준법로25번길","202403~202408","신규","-","","","단독다가구"
"8771","전남광주통합특별시 광산구 비아동","7**","12m미만","56.00","월세","202402","27","200","40","","비아로24번길","202402~202502","신규","-","","","단독다가구"
